well_id,date,actual,predicted_lstm,predicted_persistence
W_17.0572_74.8644,2018-08-24,14.3,15.217189,15.0
W_17.0572_74.8644,2019-01-09,12.900001,16.028074,14.3
W_17.0572_74.8644,2019-05-19,12.099999,14.502531,12.9
W_17.0572_74.8644,2019-08-19,7.5000005,8.444417,12.1
W_17.0572_74.8644,2019-11-09,4.3,4.6921616,7.5
W_17.0572_74.8644,2020-01-09,5.2000003,5.939139,4.3
W_17.0572_74.8644,2021-01-09,4.1,4.5472455,5.2
W_17.0583_75.3167,2017-01-04,9.3,8.069385,6.3
W_17.0583_75.3167,2017-08-24,9.1,9.540992,9.3
W_17.0583_75.3167,2018-08-24,9.700001,9.018536,9.1
W_17.0583_75.3167,2019-01-09,10.0,10.87782,9.7
W_17.0583_75.3167,2019-08-19,6.65,10.749744,10.0
W_17.0583_75.3167,2019-11-09,2.9,3.2848744,6.65
W_17.0583_75.3167,2020-01-09,6.1000004,3.702183,2.9
W_17.0583_75.3167,2021-01-09,5.5,4.4532995,6.1
W_17.05_75.2167,2017-01-04,7.5,7.8693843,6.1
W_17.05_75.2167,2017-08-24,7.6,7.7409916,7.5
W_17.05_75.2167,2018-08-24,7.45,7.5185347,7.6
W_17.05_75.2167,2019-01-09,9.3,8.62782,7.45
W_17.05_75.2167,2019-05-19,12.190001,10.049745,9.3
W_17.05_75.2167,2019-08-19,6.9999995,8.994215,12.19
W_17.05_75.2167,2019-11-09,6.2,4.133486,7.0
W_17.05_75.2167,2020-01-09,10.5,8.036985,6.2
W_17.05_75.2167,2021-01-09,6.5,9.54767,10.5
W_17.0667_78.4306,2017-01-04,13.15,6.52782,4.78
W_17.0667_78.4306,2017-08-24,24.95,13.806672,13.15
W_17.0667_78.4306,2018-08-19,24.050001,26.011662,24.95
W_17.0667_78.4306,2018-11-04,24.259998,26.219961,24.05
W_17.0667_78.4306,2019-05-04,26.25,24.778528,24.26
W_17.0667_78.4306,2019-08-19,26.29,25.190773,26.25
W_17.0667_78.4306,2019-10-31,19.91,22.021767,26.29
W_17.0667_78.4306,2020-01-09,19.55,20.526247,19.91
W_17.0667_78.4306,2020-11-29,8.619999,9.066459,19.55
W_17.0667_78.4306,2021-01-09,9.3,9.89493,8.62
W_17.075_79.0764,2017-01-04,7.3,7.581731,6.8
W_17.075_79.0764,2017-08-24,7.75,7.108601,7.3
W_17.075_79.0764,2018-08-19,7.36,8.164665,7.75
W_17.075_79.0764,2018-11-04,7.81,7.677206,7.36
W_17.075_79.0764,2019-01-04,8.71,8.290095,7.81
W_17.075_79.0764,2019-08-19,10.0,9.846691,8.71
W_17.075_79.0764,2019-10-31,9.0,7.5172977,10.0
W_17.075_79.0764,2020-01-09,7.4,9.229882,9.0
W_17.075_79.0764,2020-11-29,5.7200003,5.5851536,7.4
W_17.075_79.0764,2021-01-09,5.8799996,6.43775,5.72
W_17.075_79.1117,2017-01-04,3.0900002,2.7181065,1.84
W_17.075_79.1117,2017-08-24,7.59,2.6607347,3.09
W_17.075_79.1117,2018-08-19,6.09,7.510864,7.59
W_17.075_79.1117,2018-11-04,5.3900003,7.489729,6.09
W_17.075_79.1117,2019-01-04,5.16,5.949208,5.39
W_17.075_79.1117,2019-05-04,7.08,6.60972,5.16
W_17.075_79.1117,2019-08-19,3.6899998,5.7706165,7.08
W_17.075_79.1117,2019-10-31,0.51,0.76861024,3.69
W_17.075_79.1117,2020-01-09,1.5699999,1.2193888,0.51
W_17.075_79.1117,2020-11-29,0.4100001,-1.4563779,1.57
W_17.075_79.1117,2021-01-09,1.5799999,0.9620873,0.41
W_17.0925_79.7764,2016-11-04,4.98,5.991379,7.81
W_17.0925_79.7764,2017-01-04,6.75,5.5913105,4.98
W_17.0925_79.7764,2017-08-24,5.2,6.234567,6.75
W_17.0925_79.7764,2018-08-19,3.12,4.8784804,5.2
W_17.0925_79.7764,2018-11-04,2.8,4.006344,3.12
W_17.0925_79.7764,2019-01-04,5.7200003,3.6454031,2.8
W_17.0925_79.7764,2019-05-04,8.36,7.7453475,5.72
W_17.0925_79.7764,2019-08-19,3.4999995,6.9129405,8.36
W_17.0925_79.7764,2019-10-31,3.0,1.8783597,3.5
W_17.0925_79.7764,2020-01-09,4.96,3.6213074,3.0
W_17.0925_79.7764,2020-11-29,3.22,3.654602,4.96
W_17.0925_79.7764,2021-01-09,2.95,3.9564116,3.22
W_17.095_78.8917,2016-11-04,23.039999,25.546692,26.3
W_17.095_78.8917,2017-01-04,24.45,24.068838,23.04
W_17.095_78.8917,2017-08-24,27.25,24.643648,24.45
W_17.095_78.8917,2018-08-19,23.369999,27.863865,27.25
W_17.1083_76.6167,2017-01-04,6.58,5.5936785,4.3
W_17.1083_76.6167,2017-08-24,8.5,6.6022553,6.58
W_17.1083_76.6167,2018-08-19,9.14,8.387074,8.5
W_17.1083_76.6167,2018-11-04,12.120001,8.891942,9.14
W_17.1083_76.6167,2019-01-03,14.9,12.962703,12.12
W_17.1083_76.6167,2019-04-30,15.45,17.2689,14.9
W_17.1083_76.6167,2019-08-10,15.099999,12.226195,15.45
W_17.1083_76.6167,2019-11-29,6.8,14.776668,15.1
W_17.1083_76.6167,2020-01-09,9.75,7.9923005,6.8
W_17.1083_76.6167,2021-01-09,4.2,5.998685,9.75
W_17.1083_80.6083,2017-01-04,6.88,6.023247,4.7
W_17.1083_80.6083,2017-08-24,6.94,5.3229413,6.88
W_17.1083_80.6083,2018-08-19,0.9200001,6.1200385,6.94
W_17.1083_80.6083,2018-11-04,3.45,2.095372,0.92
W_17.1083_80.6083,2018-11-18,3.9,4.512382,3.45
W_17.1083_80.6083,2018-11-25,4.15,4.558029,3.9
W_17.1083_80.6083,2018-12-04,4.4,4.670414,4.15
W_17.1083_80.6083,2018-12-11,4.4500003,4.4493837,4.4
W_17.1083_80.6083,2018-12-18,4.5,4.503419,4.45
W_17.1083_80.6083,2018-12-25,4.75,4.681626,4.5
W_17.1083_80.6083,2019-01-04,4.71,5.0265884,4.75
W_17.1083_80.6083,2019-05-04,8.93,5.1556787,4.71
W_17.1083_80.6083,2019-08-19,6.2700005,7.1431546,8.93
W_17.1083_80.6083,2019-10-31,3.02,4.8577127,6.27
W_17.1083_80.6083,2020-01-09,4.6,3.9321654,3.02
W_17.1083_80.6083,2020-11-29,1.9499998,3.5090523,4.6
W_17.1083_80.6083,2021-01-09,1.0,3.6380606,1.95
W_17.1203_78.1594,2016-01-04,9.46,9.858058,8.75
W_17.1203_78.1594,2016-01-04,9.88,10.164152,9.46
W_17.1203_78.1594,2016-08-24,3.5300002,9.207067,9.88
W_17.1203_78.1594,2016-08-24,3.72,4.9971795,3.53
W_17.1203_78.1594,2016-11-04,6.52,1.2006879,3.72
W_17.1203_78.1594,2016-11-04,3.12,7.7720327,6.52
W_17.1203_78.1594,2017-01-04,5.81,4.7715015,3.12
W_17.1203_78.1594,2017-01-04,5.86,6.2039003,5.81
W_17.1203_78.1594,2017-08-24,5.6000004,6.2522798,5.86
W_17.1203_78.1594,2018-08-19,7.23,5.9764156,5.6
W_17.1203_78.1594,2018-11-04,8.52,7.9360776,7.23
W_17.1203_78.1594,2018-11-04,8.120001,9.238559,8.52
W_17.1203_78.1594,2019-01-04,8.72,7.940064,8.12
W_17.1203_78.1594,2019-05-04,9.700001,9.589407,8.72
W_17.1203_78.1594,2019-08-19,6.1,7.66656,9.7
W_17.1203_78.1594,2019-10-31,3.6899998,1.3145456,6.1
W_17.1203_78.1594,2020-01-09,5.27,5.1339397,3.69
W_17.1203_78.1594,2020-11-29,3.3,-2.8715558,5.27
W_17.1222_74.0292,2019-01-09,3.1,1.323134,1.1
W_17.1222_74.0292,2019-11-09,1.1999999,1.809059,3.1
W_17.1222_74.0292,2020-01-09,1.7,2.9128609,1.2
W_17.1222_74.0292,2021-01-09,2.0,-0.5431938,1.7
W_17.1308_74.0339,2016-11-04,2.6,2.396594,1.2
W_17.1308_74.0339,2017-01-04,4.1,2.5728102,2.6
W_17.1308_74.0339,2017-08-24,2.1,3.1387115,4.1
W_17.1308_74.0339,2018-08-24,1.8999999,1.9212021,2.1
W_17.1308_74.0339,2019-05-19,3.5,3.4096267,1.9
W_17.1308_74.0339,2019-11-09,2.0,1.0777414,3.5
W_17.1308_74.0339,2020-01-09,2.2,3.5807538,2.0
W_17.1308_74.0339,2021-01-09,2.95,1.2012826,2.2
W_17.1333_76.3,2017-01-04,5.55,6.4998617,5.15
W_17.1333_76.3,2017-08-24,8.35,5.317599,5.55
W_17.1333_76.3,2018-08-19,6.5000005,8.486543,8.35
W_17.1333_76.3,2018-11-04,4.6,6.819142,6.5
W_17.1333_76.3,2019-01-02,5.68,5.3707895,4.6
W_17.1333_76.3,2019-05-27,8.4,8.31145,5.68
W_17.1333_76.3,2019-08-07,4.7499995,3.784595,8.4
W_17.1333_76.3,2020-01-09,5.0,4.5780816,4.75
W_17.1333_76.3,2020-11-29,3.25,3.3330173,5.0
W_17.1333_76.3,2021-01-09,3.65,4.832651,3.25
W_17.1439_79.6067,2016-11-04,2.2,-0.08550072,2.23
W_17.1439_79.6067,2017-01-04,2.9,2.9537244,2.2
W_17.1439_79.6067,2017-08-24,2.0,2.7586017,2.9
W_17.1439_79.6067,2018-08-19,1.46,1.4830424,2.0
W_17.1439_79.6067,2018-11-04,1.2,2.0852542,1.46
W_17.1439_79.6067,2019-01-04,3.29,2.0882635,1.2
W_17.1439_79.6067,2019-05-04,4.4,5.2334423,3.29
W_17.1439_79.6067,2019-08-19,3.8500001,2.7687607,4.4
W_17.1439_79.6067,2019-10-31,1.55,2.036621,3.85
W_17.1439_79.6067,2020-01-09,4.2,2.21392,1.55
W_17.1439_79.6067,2020-11-29,1.9199998,2.972189,4.2
W_17.1439_79.6067,2021-01-09,2.76,2.6095784,1.92
W_17.1583_78.7083,2017-01-04,12.0199995,11.471781,10.4
W_17.1583_78.7083,2019-01-04,30.0,12.525657,12.02
W_17.1583_78.7083,2020-01-09,17.7,32.59574,30.0
W_17.1583_78.7083,2020-11-29,3.5800009,17.855885,17.7
W_17.1583_78.7083,2021-01-09,5.6,4.28004,3.58
W_17.15_74.95,2018-08-24,10.8,10.895217,10.2
W_17.15_74.95,2019-01-09,9.6,11.775275,10.8
W_17.15_74.95,2019-08-19,6.3500004,11.608116,9.6
W_17.15_74.95,2019-11-09,6.84,2.700227,6.35
W_17.15_74.95,2020-01-09,8.4800005,8.003587,6.84
W_17.15_74.95,2021-01-09,8.549999,7.0567684,8.48
W_17.1642_73.2694,2016-11-04,15.9,12.845674,12.2
W_17.1642_73.2694,2017-01-04,16.5,16.608679,15.9
W_17.1642_73.2694,2017-08-24,12.05,14.66001,16.5
W_17.1642_73.2694,2018-08-19,10.8,11.490287,12.05
W_17.1642_73.2694,2019-01-09,15.5,12.780935,10.8
W_17.1642_73.2694,2019-05-19,17.0,16.454247,15.5
W_17.1642_73.2694,2019-08-19,11.9,13.94297,17.0
W_17.1642_73.2694,2019-11-09,13.0,12.739431,11.9
W_17.1642_73.2694,2020-01-09,16.7,13.879942,13.0
W_17.1642_73.2694,2020-11-29,14.300001,16.292976,16.7
W_17.1642_73.2694,2021-01-09,15.95,15.016974,14.3
W_17.1792_77.2847,2017-01-04,6.59,4.0305724,2.64
W_17.1792_77.2847,2017-08-24,7.9900002,6.7176976,6.59
W_17.1792_77.2847,2018-08-19,5.1099997,7.9421353,7.99
W_17.1792_77.2847,2018-11-04,24.400002,6.3150096,5.11
W_17.1792_77.2847,2019-04-30,9.799999,24.929781,24.4
W_17.1792_77.2847,2020-01-09,9.05,10.391718,9.8
W_17.1792_77.2847,2021-01-09,3.19,9.842333,9.05
W_17.1867_80.5086,2016-11-04,2.55,0.9669734,2.08
W_17.1867_80.5086,2017-01-04,2.8,3.3248754,2.55
W_17.1867_80.5086,2017-08-24,1.9,1.9336182,2.8
W_17.1867_80.5086,2018-08-19,1.25,1.1684432,1.9
W_17.1867_80.5086,2018-11-04,2.73,2.4675193,1.25
W_17.1867_80.5086,2019-01-04,2.2,3.6280074,2.73
W_17.1867_80.5086,2019-05-04,3.64,4.1899037,2.2
W_17.1867_80.5086,2019-08-19,0.49,1.3235083,3.64
W_17.1867_80.5086,2019-10-31,1.5,-0.95218194,0.49
W_17.1867_80.5086,2020-01-09,2.1100001,2.4139404,1.5
W_17.1867_80.5086,2020-11-29,1.7299999,0.673139,2.11
W_17.1867_80.5086,2021-01-09,1.88,3.4436913,1.73
W_17.2114_80.5339,2018-11-04,0.15000004,0.894047,0.8
W_17.2114_80.5339,2019-01-04,0.10000001,0.5992042,0.15
W_17.2114_80.5339,2019-05-04,1.8000001,0.6887353,0.1
W_17.2158_76.5731,2016-11-04,3.1,3.6982317,4.5
W_17.2158_76.5731,2017-01-04,4.2,4.2744207,3.1
W_17.2158_76.5731,2017-08-24,4.5,4.5328436,4.2
W_17.2158_76.5731,2018-08-19,9.530001,4.305316,4.5
W_17.2158_76.5731,2018-11-04,10.61,9.380741,9.53
W_17.2158_76.5731,2019-01-03,9.719999,11.556554,10.61
W_17.2158_76.5731,2019-04-30,9.900001,11.691649,9.72
W_17.2158_76.5731,2019-11-29,5.9299994,6.4292974,9.9
W_17.2158_76.5731,2020-11-29,1.3999996,6.815145,5.93
W_17.2158_76.5731,2021-01-09,2.9,1.6959357,1.4
W_17.21_77.6378,2019-01-04,15.04,14.93545,14.28
W_17.21_77.6378,2019-05-04,15.08,17.550987,15.04
W_17.21_77.6378,2019-08-19,13.9,11.903148,15.08
W_17.21_77.6378,2019-10-31,11.599999,12.133605,13.9
W_17.21_77.6378,2020-01-09,11.610001,12.817556,11.6
W_17.21_77.6378,2020-11-29,4.89,7.0651817,11.61
W_17.21_77.6378,2021-01-09,7.42,6.633104,4.89
W_17.225_80.05,2017-08-24,5.58,7.2765036,7.47
W_17.225_80.05,2018-08-19,1.75,5.094864,5.58
W_17.225_80.05,2018-11-04,1.6,2.7575262,1.75
W_17.225_80.05,2019-01-04,2.65,2.3807635,1.6
W_17.225_80.05,2019-05-04,4.58,4.716633,2.65
W_17.225_80.05,2019-08-19,2.35,2.5423663,4.58
W_17.2278_79.5731,2016-11-04,1.0300002,4.6761093,7.0
W_17.2278_79.5731,2017-01-04,2.58,1.596724,1.03
W_17.2278_79.5731,2017-08-24,1.3499999,2.3845675,2.58
W_17.2278_79.5731,2018-08-19,1.6800001,1.0097439,1.35
W_17.2278_79.5731,2019-01-04,6.14,2.1904829,1.68
W_17.2278_79.5731,2019-05-04,8.63,7.829958,6.14
W_17.2278_79.5731,2019-08-19,5.4,7.143655,8.63
W_17.2278_79.5731,2019-10-31,0.48000002,3.312763,5.4
W_17.2278_79.5731,2020-01-09,3.43,1.1200436,0.48
W_17.2278_79.5731,2020-11-29,1.22,2.173966,3.43
W_17.2278_79.5731,2021-01-09,0.90000004,1.9741092,1.22
W_17.2347_73.2722,2017-01-04,7.7999997,6.547904,5.7
W_17.2347_73.2722,2017-08-24,3.0,5.6045094,7.8
W_17.2347_73.2722,2018-08-19,1.25,2.272683,3.0
W_17.2347_73.2722,2019-01-09,7.3,3.6020896,1.25
W_17.2347_73.2722,2019-05-19,3.6000001,8.158231,7.3
W_17.2347_73.2722,2019-08-19,2.6,0.5539596,3.6
W_17.2347_73.2722,2019-11-09,4.2,3.4528947,2.6
W_17.2347_73.2722,2020-01-09,7.75,5.2646766,4.2
W_17.2347_73.2722,2020-11-29,5.2,7.184571,7.75
W_17.2347_73.2722,2021-01-09,7.8999996,5.9669814,5.2
W_17.2583_76.6361,2016-11-04,4.68,5.847811,6.68
W_17.2583_76.6361,2017-01-04,6.08,5.9279175,4.68
W_17.2583_76.6361,2017-08-24,8.23,6.3664427,6.08
W_17.2583_76.6361,2018-08-19,9.969999,8.035322,8.23
W_17.2583_76.6361,2019-01-03,10.13,9.844988,9.97
W_17.2583_76.6361,2019-08-10,11.49,11.87845,10.13
W_17.2583_76.6361,2019-11-29,7.7999997,9.819021,11.49
W_17.2583_76.6361,2020-01-09,10.35,8.489614,7.8
W_17.2583_76.6361,2021-01-09,2.33,5.8854184,10.35
W_17.2583_78.3986,2016-01-04,15.599999,18.281754,17.55
W_17.2583_78.3986,2016-08-24,10.76,16.103996,15.6
W_17.2583_78.3986,2016-08-24,10.530001,6.2124305,10.76
W_17.2583_78.3986,2016-11-04,11.0199995,10.227546,10.53
W_17.2583_78.3986,2016-11-04,9.790001,11.71637,11.02
W_17.2583_78.3986,2017-01-04,11.95,11.111871,9.79
W_17.2583_78.3986,2017-01-04,11.639999,12.431023,11.95
W_17.2583_78.3986,2017-08-24,11.450001,11.845373,11.64
W_17.2583_78.3986,2018-08-19,11.61,11.637718,11.45
W_17.2583_78.3986,2018-08-19,11.38,11.982289,11.61
W_17.2583_78.3986,2018-11-04,14.860001,11.234746,11.38
W_17.2583_78.3986,2018-11-04,14.639999,15.320066,14.86
W_17.2583_78.3986,2019-01-04,17.74,14.64614,14.64
W_17.2583_78.3986,2019-01-04,17.39,18.46521,17.74
W_17.2583_78.3986,2019-05-04,18.75,16.499483,17.39
W_17.2583_78.3986,2019-05-04,18.46,17.722832,18.75
W_17.2583_78.3986,2019-08-19,14.249999,16.116962,18.46
W_17.2583_78.3986,2019-08-19,13.96,13.647223,14.25
W_17.2583_78.3986,2019-10-31,11.93,10.727181,13.96
W_17.2583_78.3986,2019-10-31,11.690001,14.775201,11.93
W_17.2583_78.3986,2020-01-09,14.809999,13.04033,11.69
W_17.2583_78.3986,2020-01-09,14.530001,13.111455,14.81
W_17.2583_78.3986,2020-11-29,2.8199997,10.527468,14.53
W_17.2583_78.3986,2020-11-29,2.6,3.5014818,2.82
W_17.2583_78.3986,2021-01-09,6.14,3.749282,2.6
W_17.2583_78.3986,2021-01-09,5.93,5.5582585,6.14
W_17.2636_80.4297,2017-01-04,3.33,2.9278712,1.83
W_17.2636_80.4297,2017-08-24,3.1999998,2.0857458,3.33
W_17.2636_80.4297,2018-08-19,0.3800001,2.678729,3.2
W_17.2636_80.4297,2019-01-04,2.4299998,1.6372619,0.38
W_17.2636_80.4297,2019-05-04,5.75,3.7433925,2.43
W_17.2636_80.4297,2019-08-19,1.5300002,1.696115,5.75
W_17.2636_80.4297,2019-10-31,0.83,1.8372006,1.53
W_17.2636_80.4297,2020-01-09,2.01,1.9443657,0.83
W_17.2636_80.4297,2020-11-29,1.75,0.7665781,2.01
W_17.2636_80.4297,2021-01-09,3.01,3.2390532,1.75
W_17.2647_74.7186,2019-08-19,7.3,5.0086164,8.5
W_17.2647_74.7186,2019-11-09,3.1000004,4.6750917,7.3
W_17.2647_74.7186,2020-01-09,4.8,4.6528797,3.1
W_17.2647_74.7186,2021-01-09,5.0,4.415204,4.8
W_17.2908_79.9239,2017-01-04,2.32,3.043682,2.11
W_17.2908_79.9239,2017-08-24,1.26,1.333585,2.32
W_17.2908_79.9239,2018-08-19,0.59999996,0.7271714,1.26
W_17.2908_79.9239,2018-11-04,1.89,1.343688,0.6
W_17.2908_79.9239,2018-11-11,2.04,2.7863579,1.89
W_17.2908_79.9239,2018-11-18,2.06,2.233237,2.04
W_17.2908_79.9239,2018-11-25,2.11,2.4098506,2.06
W_17.2908_79.9239,2018-12-04,2.06,2.1541848,2.11
W_17.2908_79.9239,2018-12-11,2.1599998,2.0859134,2.06
W_17.2908_79.9239,2018-12-18,2.3100002,2.1777697,2.16
W_17.2908_79.9239,2018-12-25,2.36,2.3922088,2.31
W_17.2908_79.9239,2019-01-04,2.34,2.7762868,2.36
W_17.2908_79.9239,2019-05-04,3.4099998,3.0493946,2.34
W_17.2908_79.9239,2019-08-19,2.56,0.94499516,3.41
W_17.2908_79.9239,2020-01-09,1.1099999,0.8671564,2.56
W_17.2908_79.9239,2020-11-29,1.16,0.31132752,1.11
W_17.2908_79.9239,2021-01-09,1.51,2.7269275,1.16
W_17.2917_76.9583,2017-01-04,2.77,2.3646812,1.3
W_17.2917_76.9583,2017-08-24,4.0,2.9249327,2.77
W_17.2917_76.9583,2018-08-19,4.33,3.6719332,4.0
W_17.2917_76.9583,2018-11-04,4.0,4.7904663,4.33
W_17.2917_76.9583,2019-01-03,5.25,4.8456707,4.0
W_17.2917_76.9583,2019-08-10,2.4,7.5094986,5.25
W_17.2917_76.9583,2019-11-29,2.8000002,-0.89474416,2.4
W_17.2917_76.9583,2020-01-09,5.45,3.1288557,2.8
W_17.2917_76.9583,2020-11-29,0.099999905,1.5440781,5.45
W_17.2917_76.9583,2021-01-09,2.35,1.8192697,0.1
W_17.3181_77.7781,2017-01-04,10.57,8.576815,6.82
W_17.3181_77.7781,2017-08-24,9.849999,11.400066,10.57
W_17.3181_77.7781,2018-08-19,13.76,9.868424,9.85
W_17.3181_77.7781,2018-11-04,9.84,14.638151,13.76
W_17.3181_77.7781,2019-01-04,11.02,10.633579,9.84
W_17.3181_77.7781,2019-08-19,8.150001,13.33985,11.02
W_17.3181_77.7781,2019-10-31,8.559999,3.8225646,8.15
W_17.3181_77.7781,2020-01-09,11.01,9.652439,8.56
W_17.3181_77.7781,2020-11-29,3.3200002,8.235374,11.01
W_17.3181_77.7781,2021-01-09,9.08,5.4016895,3.32
W_17.3231_79.1578,2016-11-04,5.2599998,4.3859844,6.99
W_17.3231_79.1578,2017-01-04,8.55,6.1222634,5.26
W_17.3231_79.1578,2017-08-24,6.6400003,8.954809,8.55
W_17.3231_79.1578,2018-08-19,9.09,8.835476,6.64
W_17.3231_79.1578,2018-11-04,9.42,8.830643,9.09
W_17.3231_79.1578,2019-01-04,9.4800005,10.51909,9.42
W_17.3231_79.1578,2019-05-04,9.28,10.838076,9.48
W_17.3231_79.1578,2019-08-19,9.9,7.0833035,9.28
W_17.3231_79.1578,2019-10-31,7.7499995,5.440047,9.9
W_17.3231_79.1578,2020-01-09,8.21,8.75034,7.75
W_17.3231_79.1578,2020-11-29,5.74,5.7878923,8.21
W_17.3231_79.1578,2021-01-09,9.37,6.651945,5.74
W_17.3417_76.5889,2016-11-04,11.32,12.020645,12.82
W_17.3417_76.5889,2017-01-04,11.92,12.605525,11.32
W_17.3417_76.5889,2017-08-24,12.690001,12.2564,11.92
W_17.3417_76.5889,2018-08-19,14.459999,12.7207575,12.69
W_17.3417_76.5889,2018-11-04,15.53,14.677654,14.46
W_17.3417_76.5889,2019-01-03,16.119999,16.299665,15.53
W_17.3417_76.5889,2019-04-30,17.45,18.394001,16.12
W_17.3417_76.5889,2019-08-10,15.52,14.069869,17.45
W_17.3417_76.5889,2020-01-09,14.6,14.721828,15.52
W_17.3417_76.5889,2020-11-29,8.17,12.278054,14.6
W_17.3417_76.5889,2021-01-09,11.52,9.94683,8.17
W_17.3583_73.5333,2017-01-04,2.1,2.2534094,1.5
W_17.3583_73.5333,2017-08-24,0.6999999,1.1950164,2.1
W_17.3583_73.5333,2018-08-19,0.00999999,-0.005972326,0.7
W_17.3583_73.5333,2019-01-09,2.1,2.5901244,0.01
W_17.3583_73.5333,2019-05-19,4.3999996,2.785072,2.1
W_17.3583_73.5333,2019-08-19,0.099999905,1.7847846,4.4
W_17.3583_73.5333,2019-11-09,1.1,0.68689215,0.1
W_17.3583_73.5333,2020-01-09,2.45,2.403234,1.1
W_17.3583_73.5333,2020-11-29,0.96000004,1.6113036,2.45
W_17.3583_73.5333,2021-01-09,2.1,1.6572783,0.96
W_17.3583_77.15,2017-08-24,8.9,7.2648835,6.9
W_17.3583_77.15,2018-08-19,9.509999,9.122959,8.9
W_17.3583_77.15,2018-11-04,11.5,10.456448,9.51
W_17.3583_77.15,2019-01-03,11.95,12.302477,11.5
W_17.3583_77.15,2019-08-10,8.19,14.069474,11.95
W_17.3583_77.15,2019-11-29,8.669999,4.975073,8.19
W_17.3583_77.15,2020-11-29,4.05,9.349148,8.67
W_17.3583_77.15,2021-01-09,7.8500004,5.764298,4.05
W_17.3583_78.3,2017-01-04,7.83,4.0739903,2.67
W_17.3667_79.7167,2017-08-24,12.0,10.388364,9.25
W_17.3667_79.7167,2020-01-09,7.49,11.627391,12.0
W_17.3667_79.7167,2020-11-29,1.02,5.9755597,7.49
W_17.3667_79.7167,2021-01-09,1.78,1.49864,1.02
W_17.36_77.6133,2016-11-04,8.12,5.0604258,6.89
W_17.36_77.6133,2017-08-24,49.2,9.792476,8.12
W_17.36_77.6133,2018-08-19,49.05,49.371483,49.2
W_17.36_77.6133,2018-11-04,51.48,49.366745,49.05
W_17.36_77.6133,2019-05-04,53.87,52.294662,51.48
W_17.36_77.6133,2019-08-19,49.84,52.80593,53.87
W_17.36_77.6133,2019-10-31,40.17,45.401085,49.84
W_17.36_77.6133,2020-01-09,50.129997,41.288486,40.17
W_17.36_77.6133,2020-11-29,67.5,44.650223,50.13
W_17.3708_78.5683,2017-01-04,3.6,4.929526,3.73
W_17.3708_78.5683,2017-08-24,3.5,3.8012276,3.6
W_17.3708_78.5683,2018-08-19,4.27,4.0231314,3.5
W_17.3708_78.5683,2018-11-04,4.68,4.4411335,4.27
W_17.3708_78.5683,2019-01-04,5.5299997,5.5098248,4.68
W_17.3708_78.5683,2019-05-04,6.59,6.1955786,5.53
W_17.3708_78.5683,2019-08-19,4.53,4.324648,6.59
W_17.3708_78.5683,2019-10-31,4.0800004,2.5049045,4.53
W_17.3708_78.5683,2020-01-09,4.5499997,5.3559866,4.08
W_17.3708_78.5683,2020-11-29,1.7700002,0.4912219,4.55
W_17.3708_78.5683,2021-01-09,2.82,3.2851253,1.77
W_17.3778_77.2083,2016-11-04,2.46,0.73772,2.01
W_17.3778_77.2083,2017-01-04,6.0699997,3.9141312,2.46
W_17.3778_77.2083,2017-08-24,7.7400002,6.2368503,6.07
W_17.3778_77.2083,2018-08-19,4.04,7.9487057,7.74
W_17.3778_77.2083,2018-11-04,4.19,4.99679,4.04
W_17.3778_77.2083,2019-01-03,12.780001,4.960284,4.19
W_17.3778_77.2083,2019-08-10,13.9,15.042922,12.78
W_17.3778_77.2083,2019-11-29,8.18,10.49344,13.9
W_17.3778_77.2083,2020-01-09,7.9400005,8.858412,8.18
W_17.3778_77.2083,2020-11-29,1.6100001,2.4277449,7.94
W_17.3778_77.2083,2021-01-09,2.31,2.788297,1.61
W_17.3833_78.4333,2018-11-04,16.09,17.580212,17.29
W_17.3833_78.4333,2019-01-04,17.7,17.241163,16.09
W_17.3833_78.4333,2019-05-04,69.600006,18.352373,17.7
W_17.3833_78.4333,2019-10-31,14.68,67.99325,69.6
W_17.3833_78.4333,2020-01-09,15.3,15.672032,14.68
W_17.3833_78.4333,2020-11-29,5.8500004,12.100973,15.3
W_17.3833_78.4333,2021-01-09,8.88,7.6789,5.85
W_17.3944_75.2111,2019-01-09,23.300001,22.575737,22.6
W_17.3944_75.2111,2019-05-19,23.199999,24.000349,23.3
W_17.3944_75.2111,2019-08-19,21.7,19.510654,23.2
W_17.3944_75.2111,2019-11-09,20.42,18.099798,21.7
W_17.3944_75.2111,2020-01-09,21.1,21.771366,20.42
W_17.3944_75.2111,2021-01-09,7.370001,19.491653,21.1
W_17.3956_78.8047,2017-01-04,3.85,5.143193,4.12
W_17.3956_78.8047,2017-08-24,3.1999998,4.551482,3.85
W_17.4161_74.9294,2017-01-04,1.5999999,1.4046521,0.7
W_17.4161_74.9294,2017-08-24,17.4,1.0460002,1.6
W_17.4161_74.9294,2018-08-24,9.799999,17.3778,17.4
W_17.4161_74.9294,2019-01-09,7.3500004,11.604247,9.8
W_17.4161_74.9294,2019-05-19,7.7999997,8.169942,7.35
W_17.4161_74.9294,2019-08-19,5.8,4.919322,7.8
W_17.4161_74.9294,2019-11-09,2.1000001,3.1120222,5.8
W_17.4161_74.9294,2020-01-09,3.1999998,3.5443273,2.1
W_17.4161_74.9294,2021-01-09,1.2,2.7273145,3.2
W_17.4417_76.6667,2018-08-19,14.95,15.002227,14.97
